,max_sharpe,minimum_variance,risk_parity,equal_weight
2019-03-01,0.009462917724070251,0.001866942857861269,0.002878900052529107,0.0029740663931976013
2019-03-04,-0.009333956512843477,-0.006200067057911175,-0.005873873661740664,-0.005840306917726893
2019-03-05,-0.0003827870508446282,-0.0016609692213732847,-0.0016101271278075925,-0.0012562513058486842
2019-03-06,0.020203156253257873,0.003815281092925295,0.0064188779258495966,0.007172017072908747
2019-03-07,0.0027380098829743195,0.003061718579912401,0.0019261183115587774,0.0017182893319437897
2019-03-08,0.009235333764155265,0.020164014473825986,0.019372128679804767,0.0193049818335523
2019-03-11,0.01176248932388318,0.002672646399551246,0.004062797697915327,0.004520090891627193
2019-03-12,-0.00018281949473942732,0.0004930944672937108,0.0001614736998225637,-6.004864141329058e-05
2019-03-13,0.018221802757288193,0.023036817914766538,0.02081924638105745,0.020531045809964343
2019-03-14,0.006202500567749594,0.006732393030241452,0.008426888632984887,0.008561376424737458
2019-03-15,0.01747058352899827,0.00737729230745238,0.008057031492477768,0.008185252766535662
2019-03-18,-0.007838114459929508,-0.0033121473042542382,-0.00462869930312027,-0.004398425061355774
2019-03-19,0.004769683693077075,-0.003359554071266306,-0.0025942115929906543,-0.0023571932623714367
2019-03-20,0.011884053968548492,0.0005140994260821952,0.004162235015442164,0.004963302861569947
2019-03-21,-0.006104884858443561,0.006325996400434683,0.005528059512794004,0.0053151103463217235
2019-03-22,-0.009672899212412923,-0.007687001096804435,-0.006774364123793385,-0.006834057414939513
2019-03-25,-0.0013465969037791486,0.004088782314258646,0.005900293748853485,0.006039062678014037
2019-03-26,-0.005372555654355943,-0.008916215460421484,-0.007480789410413769,-0.0071201806926804445
2019-03-27,0.0032491102730008246,0.0036553347241847327,0.0026958113541819544,0.0026374432855820014
2019-03-28,0.0008398006299309509,0.004754610324255485,0.002099982940232453,0.0017059586194649128
2019-03-29,0.035819445431396625,0.012564703871545041,0.015793851581445133,0.016238268531247192
2019-04-01,-0.006344835375049499,0.003851738476589744,0.0014055946746281867,0.0010479317004653357
2019-04-02,-0.026202850088120472,-0.009744005237801837,-0.011888709874476003,-0.012469541740358008
2019-04-03,-0.011801481266124451,0.0003083197057576724,-0.0017119482439244159,-0.00208853911174417
2019-04-04,0.0035442709864183467,-0.013586534421100381,-0.01167383433983063,-0.01143594727044787
2019-04-05,-0.007848408066886747,0.006226314483003995,0.005672792617383241,0.0053065274309153825
2019-04-08,0.014968488374697022,0.010743308490009106,0.01216353967868334,0.012314128586218756
2019-04-09,-0.008797523002344688,0.0031533428660055827,-0.0006277882190180587,-0.001707258335821452
2019-04-10,-0.018506289400003505,-0.0008521262065451079,-0.003022506493631355,-0.0037097846270779016
2019-04-11,-0.00817796870643821,-0.0033402670249764303,-0.003161532637249329,-0.0030923368657094583
2019-04-12,0.019024167913683745,-0.0052550092020676,-0.0016765360088456128,-0.0011626441423452554
2019-04-15,0.002461223943077678,-0.010866766377324482,-0.00823131434073772,-0.007627306295021877
2019-04-16,-0.008907391571290238,0.0018388076424161691,0.001222521850067573,0.0010991316769557813
2019-04-17,0.007115563865335449,0.007016963154022708,0.00743367651626832,0.0072080530564384935
2019-04-18,0.003789927687149744,0.011406666391149952,0.010880714496812096,0.010706495580081521
2019-04-19,-0.016811766115543143,0.011541891344922553,0.005485250797843835,0.004175791957151748
2019-04-22,-0.006333557286332448,-0.023782671621371966,-0.02008603873813289,-0.01900978503631399
2019-04-23,0.015020046575866072,0.012477606281696066,0.012914255553780483,0.01299422298627965
2019-04-24,0.011977144995695943,-0.0006539097234965782,0.0011002566854994668,0.001460746701324567
2019-04-25,0.005295180903663275,0.002557447191241861,0.0037186327577693667,0.004279636904280423
2019-04-26,0.018023373457167976,0.022152946282797348,0.022530589263231413,0.02235868436566746
2019-04-29,-0.016862486202771084,-0.016436587887646882,-0.017910431480356107,-0.01822014253151279
2019-04-30,-0.004382937536964048,-0.00938887130252769,-0.009305527699843365,-0.00932467505001966
2019-05-01,0.004427919471016084,0.004249674625883219,0.003858755432277482,0.003992170801281336
2019-05-02,-0.035098029871512774,-0.018880569174193153,-0.023570815799851576,-0.02402292010602599
2019-05-03,0.008200698500271787,0.0030163709916856316,0.0009681692161956973,0.0006523043249052427
2019-05-06,0.014973934268621696,0.0042957515384046295,0.005733249238686612,0.0058910619104659365
2019-05-07,-0.009144958073363253,-0.00019768741022433063,-0.00203625216480587,-0.002431858691178771
2019-05-08,0.007514016262892465,-0.00354872328335533,0.00048639252589799745,0.0014086214430483008
2019-05-09,0.012863297796046926,0.014395955751025875,0.014230949808536989,0.014126803952432005
2019-05-10,0.015401132271851118,0.005926521321541547,0.00522329896203685,0.004910854396897794
2019-05-13,0.008843810555874423,0.0039975282317807155,0.005460988651864517,0.005439308688275579
2019-05-14,-0.011983194625770051,-8.668979518051219e-05,-0.004716043012995753,-0.005511376716663407
2019-05-15,-0.017852306183684025,0.0011512116705622512,-0.0025308962257797546,-0.003252916705429155
2019-05-16,-0.009929099348647033,-0.003245614389693556,-0.005108635067530011,-0.0050713180171451655
2019-05-17,0.01694352967030187,-0.003028568127846221,0.0014073111607175951,0.0026193936285981607
2019-05-20,-0.0038397116823543948,-0.005289380856578671,-0.004882974246886547,-0.004521229847709677
2019-05-21,-0.003165783409148752,-0.0018861345977733155,-0.0018685522120235264,-0.0017896749292067673
2019-05-22,-0.009700072732178173,0.006631361254054686,0.00444904930629102,0.004141030361094274
2019-05-23,0.003457481633778009,-0.01996733834943545,-0.01581205701133975,-0.015044868184413324
2019-05-24,0.01583160224411761,0.007252803847236273,0.010481598888734974,0.011222279991512188
2019-05-27,0.02277193224890245,0.01789347278957784,0.018813863567562067,0.01892497880958784
2019-05-28,0.01111482205353542,-0.00017498581069405605,0.004674622915266317,0.005434178246878806
2019-05-29,0.0033795799522881947,-0.010854828597967272,-0.009226261504487061,-0.008591633027404547
2019-05-30,-0.007108884078219124,0.00011002359211387779,-0.0003898535068794232,-0.0008643016161511228
2019-05-31,0.0047029840779104866,0.008597472022650257,0.006596376092651101,0.006222616636750537
2019-06-03,-0.006620284903412408,-0.0024597782896775785,-0.002261873525003488,-0.002399176123482042
2019-06-04,0.04071312294274384,0.010569566779689944,0.014477846703774897,0.015243643549593787
2019-06-05,0.014644100490742063,0.009048894939391134,0.008008288092914947,0.00797917209527138
2019-06-06,0.016425430397308163,0.02007867721300926,0.022082886626002617,0.022717852424001407
2019-06-07,0.006474993540631205,-0.00011443384265308375,-0.00012653213029137594,-0.00023980001292369301
2019-06-10,0.014994040512539384,0.015999967351204715,0.017184690501164314,0.017485758544612685
2019-06-11,0.01610703731652202,-0.0017315637647217718,0.0008041060271462772,0.0015842042127383795
2019-06-12,-0.027141102900798228,-0.01795251486917891,-0.019873963856934948,-0.020159126123232746
2019-06-13,0.02250121586014369,0.009447587208035416,0.011822185708264495,0.012337928144578939
2019-06-14,0.0022877111834692407,-0.008580710976133405,-0.009289653324847639,-0.009236143276519965
2019-06-17,0.00582510206583096,0.0011350714898355277,0.0022498863134134883,0.00240325036712082
2019-06-18,0.016918032874306373,0.017013932147188132,0.015367009527514585,0.015196626049400159
2019-06-19,-0.014787264796484758,-0.02023754128174861,-0.018972361640975488,-0.018579214678719348
2019-06-20,-0.010868486291092435,-0.00944435853263116,-0.008239433459875555,-0.008001755553224002
2019-06-21,-0.016396936744545402,-0.014559324305587333,-0.013291818908193195,-0.012924084966518645
2019-06-24,-0.00867495475044283,-0.01356140392536902,-0.012677392942215175,-0.012349170420017003
2019-06-25,0.020312725144314394,0.005303185818653172,0.007852177763043517,0.00846400548539892
2019-06-26,-8.925695098402776e-05,0.003948317922494588,0.0024167043587755904,0.0020300911764332312
2019-06-27,-0.007267304502304641,-0.006481600474996128,-0.006866059319493512,-0.006887066982683042
2019-06-28,-0.020434507940937957,-0.008521427553606228,-0.009141349454081562,-0.009564343080919227
2019-07-01,-0.011264083200575863,-0.024319106355369435,-0.020811500629642536,-0.020277066092544
2019-07-02,0.005880577819496668,-0.003494440112326442,-0.003560335148973558,-0.0034417261818571925
2019-07-03,-0.0025892187619909347,-0.001640337721019967,-0.0015997400363546121,-0.001574361483154207
2019-07-04,-0.0023498785130956915,0.0027344628334187047,0.00139410974284559,0.0009562181462182682
2019-07-05,0.006784591094701403,0.006237684641885674,0.005565003380667309,0.005118305991322273
2019-07-08,-0.0057622743459660695,0.0016307636237092344,0.00031539829425492657,-7.488847262704336e-05
2019-07-09,-0.00040071079862008394,0.009314589666681373,0.009277057457828548,0.008627728872185084
2019-07-10,0.008585133198879213,0.007383463826151657,0.00598770567077372,0.005561161609250187
2019-07-11,0.013173053372155179,0.003030712228451737,0.0024845533878338436,0.002521359166266094
2019-07-12,-0.02239342400658144,-0.009942560126643615,-0.012980641233556186,-0.013701935926328308
2019-07-15,-0.008729724002560864,-0.0006518485974597679,0.000221086035898755,0.0002285779256874041
2019-07-16,0.006484359678277308,-0.0013697980726472868,0.0017309375463734483,0.0023497022358538455
2019-07-17,0.024261308428589326,0.01043103522601509,0.012623415505667491,0.012716036998680309
2019-07-18,-0.025092688226770486,0.0032759833000363253,-0.0009494500651375461,-0.0018553654324841202
2019-07-19,0.010753039729423298,0.008041138030580954,0.009486708875978087,0.009715507262578008
2019-07-22,-0.019371714449178852,0.001151917840950088,-0.0035202369241407686,-0.004414529603995502
2019-07-23,-0.01052893262975028,0.0010086876565955183,-0.0006206621475747529,-0.0012991047206279789
2019-07-24,0.010032530566162422,0.01073929847261284,0.01145210202715277,0.011683244512726582
2019-07-25,-0.020987971497995438,-0.017016876596120972,-0.01779143502247072,-0.017783500537676133
2019-07-26,-0.01608839368544278,-0.011999421703463761,-0.009859649837662148,-0.009926997073341066
2019-07-29,-0.011162711686354543,-0.007340620693881364,-0.006567659122750798,-0.006563163926838626
2019-07-30,-0.03726123082338284,-0.028986137019690966,-0.032377521049422354,-0.033119904546470555
2019-07-31,-0.016152801804376674,-0.0002696862570356601,-0.003029443397806565,-0.0032959071198485623
2019-08-01,0.017655604095129784,0.015646619334096376,0.014582114267071851,0.014481152254538276
2019-08-02,0.009188962965217798,-0.003385551184455441,0.0014308520436832122,0.0022079926508886136
2019-08-05,0.012579842728939259,-0.0013037176777511137,-0.0018824443786901646,-0.00147248370333571
2019-08-06,-0.003959343899855936,0.0021062148173098053,0.00033244160334027504,0.0003427232375351841
2019-08-07,0.01601377105405533,0.00736075288929682,0.007915643851608315,0.008151998320020209
2019-08-08,0.008028638424221142,0.0004912198605422804,0.0023201750539036253,0.00280256075065266
2019-08-09,0.0025270899118290894,0.010452819388607855,0.008363766657871603,0.008089080729495619
2019-08-12,0.004900721689681943,0.013563804354310895,0.013359495068159286,0.013277112022561098
2019-08-13,-0.015923986323924378,-0.007289344022065049,-0.009094103282449764,-0.009627356815030111
2019-08-14,0.010850755156126277,-0.0024956903458903295,-0.0012154035612401944,-0.0010670932319297166
2019-08-15,0.012996575146123727,-0.014435056048685283,-0.008736407104776713,-0.007231231678680117
2019-08-16,-0.02839941449378912,-0.005304011289306331,-0.010654115632845048,-0.011570351417006223
2019-08-19,0.02118797458997129,0.0036113574123879852,0.006826631392368423,0.007265138269635854
2019-08-20,-0.0042827898617269124,0.009523725491654395,0.004554108278012991,0.0036706659061845146
2019-08-21,0.029525140868679824,0.011065219221466444,0.012733651350584149,0.013397770229008898
2019-08-22,-0.006998947535145078,-0.01237653207503188,-0.011048364466099646,-0.010977878078291183
2019-08-23,-0.006532676538327701,0.014306495290358774,0.011954418225141721,0.01113811660718548
2019-08-26,-0.001934814287027259,-0.012206516403436105,-0.011778299005874578,-0.011489567583754468
2019-08-27,0.0013231875873948422,0.005030600298669422,0.004838286015077312,0.004762087940688553
2019-08-28,0.007849062434877674,0.005689306562946285,0.005074188869953212,0.005200477525390138
2019-08-29,-0.012900606721568513,-0.018246659306270164,-0.018706729897218007,-0.018499500115509472
2019-08-30,0.02644761738331387,0.005567637058306254,0.006303749277577051,0.00682620735446963
2019-09-02,-0.0045725157556186615,-0.008991692182295716,-0.009196094331308618,-0.00915914954069528
2019-09-03,0.006220360961341751,-0.0007481026657301893,0.0010066419629671027,0.0020263127914655343
2019-09-04,0.004761943313342907,-0.01103261252444645,-0.008187739275327458,-0.007339539949529091
2019-09-05,0.0008298966986970159,-0.0019960535501844403,-0.000980921204653076,-0.0007907169613056153
2019-09-06,0.008708852661644327,-0.004415500109116878,-0.002723817050874052,-0.0024120924498782035
2019-09-09,-0.008805342281780967,-0.003557407825880064,-0.005965934183590032,-0.006228481654500739
2019-09-10,-0.0011808372201598065,0.0002955279149607316,0.0007354024660382863,0.0010638617799535817
2019-09-11,0.005194185728873184,0.004650548788119418,0.006080715958954366,0.006475409935982907
2019-09-12,0.013628025137400924,0.016473918352384157,0.017070592191757154,0.017231723856439635
2019-09-13,0.008018437008350896,-0.0001371631825356263,0.0005245354685994848,0.0007966000338641144
2019-09-16,-0.010023326904663307,-0.012175330883294108,-0.01098197355648249,-0.011122729766121551
2019-09-17,0.011761100249099815,0.007846487996869034,0.007382404503887165,0.007613686240915388
2019-09-18,0.006530474829901358,-0.0025648203423670043,-0.0029607252472827355,-0.0031075301477652135
2019-09-19,0.0198472150979966,0.012757187584041974,0.011563214152592661,0.011260921505580649
2019-09-20,0.007764139440730258,0.00912494411837473,0.010300786419524416,0.010296399057918274
2019-09-23,-0.007304034380535028,0.001976342453579627,0.0006231504591623499,0.0003756672672411794
2019-09-24,0.02372004019239054,0.004980621352873355,0.00802418402543709,0.00865260167576511
2019-09-25,0.02190187722839631,0.013615970085333298,0.016683513555904403,0.01725123215995339
2019-09-26,0.025258536583961145,0.026458726266847823,0.027659412306526007,0.027863919170128534
2019-09-27,-0.006398302623083695,-0.000879248898264147,-0.001429944132343531,-0.0017994652740684716
2019-09-30,-0.0075283295132775605,0.009108940963657532,0.005541704612889231,0.0050948460480486815
2019-10-01,-0.00965219871809889,0.010623307529234446,0.006093134555451038,0.005285809421346802
2019-10-02,-0.010032779116480517,-0.004069466881670029,-0.007437696605641664,-0.008271406349822097
2019-10-03,-0.0012309165445632553,0.0033025632342297898,0.003225585902409892,0.003264952876452676
2019-10-04,0.028326672278837815,-0.004648408528635902,-0.0013415515944249046,-0.0005637469840235241
2019-10-07,-0.00399182476370527,0.004863298094082766,0.003841784559918118,0.0036842760619514485
2019-10-08,-0.01665186871956909,-0.008525633357104968,-0.008848629978074611,-0.008912797958951002
2019-10-09,-0.013379377907219867,-0.024173762334238215,-0.02294967380386101,-0.022499357679279353
2019-10-10,-0.003056903375057938,-0.017945229593189598,-0.015527550411301163,-0.015017042560883468
2019-10-11,-0.013224622362269695,-0.015816321484769268,-0.014606682507074333,-0.014618025028181214
2019-10-14,-0.006014616295613435,-0.0060775203551809145,-0.006345302881779352,-0.006671575255397818
2019-10-15,-0.021049065260424535,-0.001321628043970599,-0.003605594699517271,-0.004271034921293271
2019-10-16,0.01153584736773185,0.008203901532292791,0.006027071444024235,0.005989975783863713
2019-10-17,-0.0009860038693230056,0.00021695393356415858,-0.0007011709658612057,-0.0007028563855058418
2019-10-18,-0.020997872275144252,-0.016379201095354873,-0.017930999981995707,-0.017502391908141696
2019-10-21,-0.0010396751739106542,0.0048763661614513185,0.0019025694765037442,0.0013995277832161697
2019-10-22,-0.025260897807649497,-0.0026067964127305275,-0.005932588390223085,-0.006432643341059048
2019-10-23,-0.02014864310511676,-0.00956707905567399,-0.011013995168447251,-0.011350440779335983
2019-10-24,0.0004384419670587236,0.006179874120369739,0.005256870526416554,0.0050388768007212925
2019-10-25,-0.0005520508857392674,0.009218986132564904,0.00816979529062005,0.007857846636111793
2019-10-28,0.0024252010401268394,-0.005886156040602376,-0.00403161510840409,-0.0036929234365420207
2019-10-29,0.010644773154911512,0.002540866529708269,0.0023969248126444005,0.002404315177037486
2019-10-30,-0.005418309716666865,-0.007114734890275656,-0.006203736506556642,-0.006299595030256344
2019-10-31,0.011856978804709007,0.0006396553362987391,0.004197397372403465,0.004873663513032662
2019-11-01,0.04603604890274605,0.02217783912164057,0.027755049060299606,0.029066781993035508
2019-11-04,0.004572983828022961,-0.0004225027706456952,-0.0008418094634186694,-0.0005353265494482301
2019-11-05,0.014634131395038396,0.011657679687331956,0.012281136510329457,0.012362524815426119
2019-11-06,0.0078931143977394,-0.00013539914603384726,0.0021695358772531835,0.0023738958753970656
2019-11-07,0.0176188413007934,0.015116704027594942,0.018384683946930037,0.01882814141290941
2019-11-08,-0.0038932397833524365,0.0012039424046735585,-0.0005401785059787395,-0.0007602318578623739
2019-11-11,0.0010949938875171351,-0.0009903758046617534,-0.00048458505695368184,-5.433637418850168e-05
2019-11-12,-0.019075660155120067,-0.009598443672826883,-0.015509054251046438,-0.01615575989940003
2019-11-13,0.00893445177165943,0.0064152259196792365,0.00602410039485786,0.005996623268672655
2019-11-14,-0.006916320866819713,-0.010883861784236604,-0.010744073250488635,-0.010250355087991141
2019-11-15,0.002047772059538896,0.009942832351579901,0.007276904585184641,0.007030734152519164
2019-11-18,0.0016878950387421592,0.014594038599993753,0.013424934951992134,0.012963643128075797
2019-11-19,-0.011525517342890654,-0.0018533740464760657,-0.004644942666845933,-0.00518873011010947
2019-11-20,0.011395470163455098,0.0007968798373751547,0.0018760268124373045,0.002319317695175756
2019-11-21,0.010661927860737466,0.0033922108208860793,0.0049707247463119195,0.005338829525603013
2019-11-22,-0.005556529371847767,0.0039803410137435975,0.0023418983065538177,0.002178072035993128
2019-11-25,0.025586072818459885,0.006465593261002526,0.011793226239276582,0.013034686231884807
2019-11-26,-0.02378115714192737,-0.0062768559024973134,-0.006820502172435667,-0.007385118451020097
2019-11-27,-0.018774807046955985,-0.009810235033651787,-0.011462829764571001,-0.01173524258848089
2019-11-28,-0.004327114209598714,-0.01648065437211485,-0.01314291042604886,-0.012593303933837063
2019-11-29,-0.01772416179774331,-0.01943828189098061,-0.020627839475768562,-0.0202921750166421
2019-12-02,0.006285566073550548,0.01136741398097411,0.011965433681671842,0.011725704033155574
2019-12-03,0.005837017272809706,0.00912477170215293,0.010442427549159401,0.010113849514782317
2019-12-04,0.006582950210291163,-0.003998337225796735,-0.001524952902336528,-0.001186308758352609
2019-12-05,-0.015704270264389194,-0.017831279755446815,-0.017525487224163784,-0.017625890336137262
2019-12-06,-0.042681875684229015,-0.028452824988609952,-0.030580301857808787,-0.031166144482330717
2019-12-09,0.0046270006923260845,-0.0009164546893833565,0.0001568401681874567,0.0005637120331578589
2019-12-10,0.023477631558869148,0.024813972210350803,0.02510387372036681,0.025218855271707342
2019-12-11,0.029533392379939877,0.0012567517899801167,0.0037877638152002293,0.004800031020388302
2019-12-12,-0.013269849236830798,-0.01291554757599294,-0.01438329436727762,-0.014662783085963988
2019-12-13,-0.01668768430236269,0.013794792530361585,0.010078985682197717,0.009199608062725555
2019-12-16,-0.009329588239331709,-0.008874344767509234,-0.008345877108237457,-0.008341754950753419
2019-12-17,0.010984665133061148,-0.004196839634943687,-0.0013713805284938877,-0.000988137329306563
2019-12-18,0.014842830266645067,0.002799871063884627,0.003975075324614484,0.004286715202346358
2019-12-19,0.014782134533400978,-0.004298665801109661,-0.0033349704475945036,-0.0029789015244376937
2019-12-20,-0.001825310081249037,0.007712603997610382,0.005934207356816996,0.005572711516429074
2019-12-23,0.019824051288967928,0.007077654409580265,0.00861104270791865,0.009355850117982881
2019-12-24,0.008050666819782143,-9.438811447626651e-05,0.003185632074757627,0.0038765496161845547
2019-12-25,-0.007774896862544299,-0.005314223108858334,-0.006692095794206091,-0.007156372248701784
2019-12-26,-0.0012662498202283734,0.007681984652736548,0.00819890707142214,0.008284334190304738
2019-12-27,0.012852859073083839,0.016530882326493076,0.014864774406368637,0.014681496609131687
2019-12-30,-0.015037349770190852,0.0010548860568533164,-0.001566840247927637,-0.001978373965842254
2019-12-31,0.001971190742666153,-0.008643596597340751,-0.006393472369558476,-0.006033899440578231
2020-01-01,0.023573897867449914,0.013117750608000089,0.013430063744186198,0.01385448836541427
2020-01-02,0.008024599804075366,0.0006557227095295233,0.004656356165690841,0.005266527415935696
2020-01-03,0.005503226773654009,0.0066736402147585415,0.006772447608551306,0.007061755028898201
2020-01-06,-0.011710509070746207,-0.003475143951648715,-0.004530391805772313,-0.004979965696849849
2020-01-07,0.010973648875420827,0.008582281292801145,0.007388828636358341,0.007453952398191817
2020-01-08,0.014209656002302349,-0.0022594363393997783,0.0018110310539651182,0.0026882649673526573
2020-01-09,0.016339738801468377,-0.002113658712261277,-0.0018768801731522955,-0.0014472546328756861
2020-01-10,0.03190537418665307,0.020012174452785567,0.022176410000721524,0.022590608186580985
2020-01-13,-0.01036255014861394,-0.0013245237874473996,-0.002001151257140688,-0.0021163879403564936
2020-01-14,-0.0366017790864869,-0.01196983735411455,-0.015005196159856519,-0.01547705097023233
2020-01-15,-0.021880395645436923,-0.004237589625826674,-0.008136431707548672,-0.008829751583416366
2020-01-16,0.011396149904998808,-0.0040937027732062614,-0.0036615667552487943,-0.00365215322700424
2020-01-17,-0.0202760752758743,-0.002716006235223928,-0.005492601438103131,-0.006489383289747869
2020-01-20,-0.0034501935496853366,-0.002102369453361853,-0.0007160115233057563,-0.0007827899569714339
2020-01-21,0.0067757984840603235,-0.012622004783635444,-0.011529325131850284,-0.011337220458456365
2020-01-22,0.03095505145585561,0.015707908495517835,0.01932293515050524,0.019946398642714153
2020-01-23,-0.022121681220177814,-0.023018030183333548,-0.022135711677549623,-0.021825890708422925
2020-01-24,-0.010911943262270315,-0.006520410459413338,-0.007241507150264442,-0.0074322799346042134
2020-01-27,-0.02073073179162121,-0.01183512761584421,-0.011592085644672824,-0.012054935483854537
2020-01-28,-0.0046775905629778385,-0.0061503160235360866,-0.0051575232075530076,-0.005035203064449137
2020-01-29,0.023283338955733267,-0.0026987671825843703,0.0009867741166632036,0.0021377944358221077
2020-01-30,-0.0005347123583937886,-0.007388035018974563,-0.008863496610019839,-0.008959882111439166
2020-01-31,0.0051306518947035,0.0026251059063811645,0.0038154381104310024,0.0037361656544702875
2020-02-03,0.014170837446615578,-0.002382939677347446,0.00046387328479105766,0.001050305046441602
2020-02-04,-0.017353778471146896,-0.003244503477535933,-0.007609322838043621,-0.008448192302679586
2020-02-05,-0.0025955037430788644,-0.010657698146575833,-0.008797150873588691,-0.008409545444515904
2020-02-06,0.002900461625526006,0.002157987777214008,0.004118461129834179,0.004323216611736569
2020-02-07,-0.019086869384923263,0.005263525046695835,0.0011286589220188474,0.00036680818959850025
2020-02-10,-0.0194770857756205,0.004560487274110219,0.001741804172505048,0.0008833362254309272
2020-02-11,-0.0037616171688447096,0.009550701842577957,0.005462510400109498,0.004757021897915621
2020-02-12,0.016625334370608185,0.010190211177877946,0.012171052686480372,0.012692800276357922
2020-02-13,0.021237110182582022,0.019812484956956034,0.01775934080790844,0.017732444000610005
2020-02-14,0.0025086080641810583,0.0017498209130264934,0.0027551971338569533,0.0029941458223307627
2020-02-17,0.025197028815721258,-0.0013394125368568276,0.004301053087915816,0.005471581971647155
2020-02-18,-0.02265637041038016,-0.014095728553888007,-0.015611029298095843,-0.015825740337870597
2020-02-19,-0.0032679737080856795,-0.008254083798184948,-0.00459639535825315,-0.003850419979698335
2020-02-20,-0.0093882238559492,-0.008723930761101926,-0.009057810764259103,-0.009106289744227095
2020-02-21,-0.009168668981971132,-0.008560630051703004,-0.009572064465940448,-0.009195350931825125
2020-02-24,0.0029372240592169707,-0.001144863167684168,0.002824291313359379,0.00354202955068104
2020-02-25,-0.011325684528552293,-0.0027383141116926416,-0.0045056126204773405,-0.004707762919638535
2020-02-26,0.015029113273475352,0.0018826175060135126,0.004149285544131067,0.00447275576418088
2020-02-27,-0.017070228696087115,-0.005323264673349159,-0.0067302574078504885,-0.007234966756678229
2020-02-28,0.030737570284921422,0.009146820774504912,0.013748588265391149,0.014361130455130119
2020-03-02,0.011286372178271664,0.0024396955666492292,0.005219608375813779,0.005744507202006347
2020-03-03,0.009155904517150794,0.003842473254184271,0.0033411494739864775,0.0033824551707657413
2020-03-04,-0.008234356896078569,-0.01425628735580893,-0.012683374643920432,-0.012398284041139535
2020-03-05,0.004683720909473255,9.7792984961519e-05,-0.00039201210888051047,-0.00035105399410839656
2020-03-06,0.00032745542643961554,0.006406076207178311,0.00828646668599102,0.008543988715016307
2020-03-09,-0.008453744552004403,-0.005478625966227964,-0.00562269671372911,-0.005610104369187556
2020-03-10,0.00019343565879287772,-0.003408308560650333,-0.003611027073414567,-0.003430100584203251
2020-03-11,-0.0076762916345696095,-0.0017128854043865348,-0.0035575938147603915,-0.0038295598993412874
2020-03-12,-0.008703602690784287,-0.005603512022952157,-0.005722419052458399,-0.005838015970269469
2020-03-13,0.0022450917699731484,0.004226898364594629,0.004156178907320373,0.00435454012814009
2020-03-16,0.013463429855197653,-0.02042456032036104,-0.015295879021733494,-0.013962247566361644
2020-03-17,0.008174423795203356,0.01889858693043149,0.016526101409945308,0.015592776732146707
2020-03-18,0.027984509461030586,0.012809194457881921,0.014010262414432187,0.014305798485612121
2020-03-19,-0.008034833545590677,0.003955260211200265,0.0017429056570182023,0.0012040489715977962
2020-03-20,0.005670552764246161,-0.0018370531657103163,-0.001699948254903724,-0.0015730907430862768
2020-03-23,-0.03159941848035819,-0.020341180998790228,-0.021797746480025887,-0.02177349686443571
2020-03-24,-0.021942764106701543,-0.015685641582045384,-0.018126782683813854,-0.018639365709825217
2020-03-25,-0.007091402319487082,0.005480505471404325,0.00473234895312466,0.0038718241234266815
2020-03-26,0.002129838962780602,-0.006978080791659751,-0.0062859766209013256,-0.006436085041210644
2020-03-27,0.011162354080087266,0.006655187158362419,0.008657503901293903,0.00891025632842322
2020-03-30,0.03766016093362287,0.02103959227909582,0.025222747874622434,0.025880813934319402
2020-03-31,-0.0034978748334386503,-0.007127886542928039,-0.007501708577216018,-0.007301072782917695
2020-04-01,0.013089368054662221,-0.005741457266412674,-0.00275863544922011,-0.002145105194145699
2020-04-02,-0.004960943146071265,-0.006140945741308811,-0.008391843035362981,-0.008761192909022034
2020-04-03,0.04626042026236363,0.0213767158639859,0.026128621751649393,0.02712571784420851
2020-04-06,-0.01852403732213269,-0.018093794612386516,-0.019871663768397076,-0.01988004518929004
2020-04-07,-0.0019634906181765746,-0.0037032606006435417,-0.0034439833303750948,-0.002899511705099685
2020-04-08,0.0014396735148821476,0.011079236246831131,0.009447270219731968,0.008912965068229898
2020-04-09,0.007131125131282088,-0.01539325632319367,-0.011197891881284179,-0.010388987081762389
2020-04-10,-0.0035635960766881637,-0.014787668071666283,-0.012796699552799572,-0.012149842551432588
2020-04-13,-0.002778570151089687,-0.002221007744665484,-0.0024195648404826244,-0.0023163594829328686
2020-04-14,0.0013232238865920863,-0.004853746954618538,-0.004283906779356969,-0.0047109008685802065
2020-04-15,0.015903768578580373,0.00739082467919083,0.011231899673109186,0.01148126063627582
2020-04-16,0.018563381125864444,-0.001876868538799179,0.0005791716760673008,0.0009227138901417573
2020-04-17,-0.03179775412110757,-0.021489512354670823,-0.024822131650325884,-0.025247344118584945
2020-04-20,0.006101831743835639,0.00875526329059187,0.0096471988135487,0.009722401620780603
2020-04-21,-0.005151868018567307,0.0015302111614671659,-0.00018800669240847962,-0.00037554582365066213
2020-04-22,-0.008836100732793915,0.006975897420355332,0.004255441736783201,0.003846940105713569
2020-04-23,0.008452848093283293,0.0008673739537367253,0.003888255269136846,0.004405731927540421
2020-04-24,-0.00349890825360739,-0.0025488672564231577,-0.001614307068165878,-0.0013785916280001178
2020-04-27,0.006854832054578989,0.008762578499618246,0.0078445570858966,0.0074347385793824446
2020-04-28,0.0348487073875576,0.009425801191718625,0.013890559096459098,0.01475765958277523
2020-04-29,0.00524042238959492,0.004079649862749609,0.006660383067826384,0.007173441548881517
